img_name,mos
rk233vb5vw,5.90647482
x4d835ncr3,4.956834532
9ujaj2osxw,5.38028169
t0v6sueemf,5.912162162
4x6aalcbg5,4.485714286
eluzwc431v,5.231292517
zjjkm1znde,6.623287671
ajyuaaqnsd,5.886524823
az3l4zpdkc,5.34057971
17jdhmmwz8,5.222972973
kjv11x4zeh,5.930555556
dv4mdm43c1,6.328671329
gmjgzh36w7,6.323741007
ztv2a0j276,6.248175182
a99mbdhurz,5.147887324
tnq25cgcrb,5.4
f77fkttyr0,6.152777778
h8w8zhd9ew,6.079710145
05s6ugsqcx,5.308823529
pepdpuwoed,5.007352941
fspp8yt68a,6.136690647
evopdz0rus,6.084507042
umvgohjyp9,5.934306569
7c4djkrvcx,5.446153846
tc8jzutuu3,6.612676056
2i8ai2aeu3,5.978417266
4tjqjpi76s,6.240875912
lgl134opgm,6.618055556
8l4de2kifu,6.566433566
mx33p78re0,5.681481481
fztb2iz28n,6.916666667
yuevqu9day,6.084507042
hbzjp9mtou,5.201438849
un5yv02dau,5.251798561
kzfw9okjic,6.007194245
n8ocm8kh8a,6.662921348
nucirobd9l,6.288888889
bxjcg9bojm,6.531073446
2w0a669c22,5.994535519
3thogl0y6q,6.731182796
w3cjmdxe9m,6.861111111
o2ffyydys6,6.326086957
28ol9g0w5l,5.327683616
elh548uvg9,5.701086957
stg6urjmwz,4.926966292
4kgifbjtgm,6.393442623
kq7f4bvtua,5.591715976
uqn30dnr1f,6.72826087
zutymrk897,4.965517241
389t8rfqs7,7.308510638
bjxyafhb57,6.722513089
tho155hnxb,5.436046512
j9qnqzq0jw,5.943502825
ui0f3gy3e3,6.049180328
zbs2jy68oh,5.568181818
g2n0ajfxcn,6.093406593
hdiko4fzvd,6.570652174
l7jbxc6jyp,5.464864865
zegrmxk4xd,5.901098901
ypqzs8xuri,4.715083799
m61v7kgl7j,5.915730337
1hh03a2mcy,5.724719101
txssu2wqal,4.938202247
mv136iccir,5.994565217
zwu3wjx5uj,5.262295082
p1nkpyxie6,5.313186813
qgpdtpdkzf,5.971751412
7id1yg6xmj,5.779005525
a31gjwr5y2,4.483333333
ncqe2tt50u,5.11827957
gfl16y5zcq,4.711956522
7bj4v3s2sg,6.35078534
7wp3tepi0l,5.631578947
h5xdb6pvhs,4.453551913
dd8q7dexrg,5.723404255
ukjxxkz6et,6.183783784
244ufvh6o3,5.540540541
cb1etestri,5.780104712
jwua7po7ja,5.282722513
wt9nslb0t0,5.441489362
026jdp4r36,5.101604278
q5eh7c4k18,6.53968254
85cre2b514,5.099447514
14ba4vlkm0,5.368421053
jwso4ao3a4,5.885245902
4lmg2og1be,6.85786802
cnx48g8b6b,5.403141361
6n8phkm4xz,6.865284974
ffsljzjhrv,4.867403315
igujdp4n0g,6.994949495
kdj1ap387n,5.352941176
hv50jioh50,4.666666667
htpuw7awds,5.753926702
s006rbv59r,5.88172043
3nit0tnc39,5.465240642
zio3eq7s8j,4.610894942
9rrz177hvd,5.588014981
3s0v494ssu,4.296747967
xr1dtb2tkf,3.536964981
zg2k6yb2lj,4.913043478
yc8i9y9dlg,3.951612903
pmlu9a90l4,5.873134328
kcax63hc05,3.87007874
web2stoaed,4.938967136
g6d6vyldmm,5.255924171
bqkrcghgyj,5.963302752
4j8698qfz5,6.008928571
ur9i1fk6xe,6.068181818
u7ijldn3rm,4.023584906
cxgfw0jcwk,6.098654709
g473hyfqa5,4.448598131
5dc57kp73k,4.699530516
hltynyg0lz,5.593607306
12knqztmnc,4.523809524
tvukmgn076,4.722222222
osizwkien8,5.779816514
9d6a44mge3,5.211267606
af94y4sur5,6.252293578
tr84x9r7jd,4.95215311
0nma4625sb,6.380090498
gomgot5y8g,6.018181818
jimdjgyddq,5.141552511
39jw64ejwo,6.15
ua2w4gm5a9,4.873239437
hcppweyzud,6.409090909
wj1x5flv61,4.981220657
2tfv1avxn1,6.158878505
kq95exv3cy,6.086538462
rw7v645swp,4.634615385
6oluuplo9d,3.134615385
8wwpl0z22g,5.841121495
ku5dnp11pw,7.53271028
aqblz1f45j,5.548076923
s7d87h9vre,6.594339623
bgr5h8zcz7,5.711538462
rvzjacjwsd,6.428571429
p67j74x1wg,5.761904762
9it1d9i296,4.886792453
cmdc03d6ig,3.367924528
0dnu4045vo,4.656521739
4dvgyadndi,4.956521739
hitor9jxcl,5.774891775
ynicgpfrlq,6.836134454
jr06j9td30,5.655172414
hobea67r1z,4.342105263
88wvhh2mxt,5.334782609
7un45o2mwa,5.31441048
fduipvora3,4.780068729
vr1ggarv3c,6.782608696
8byuh7u5jm,6.257425743
aybkxsm2da,5.192307692
x8untus8pv,3.98943662
twtiqcv4my,5.280276817
vbxs6dmerc,6.261627907
cwohwbf784,5.006369427
46pr2hmcvh,5.827160494
oeh9vn6l33,5.729559748
7sscj9lzey,5.588957055
s0gqgk1clj,5.2625
ed78nw6uyy,4.94375
my08ot1m6w,5.938271605
5mx1y92wzr,6.359281437
89kjtz85n4,5.455696203
vcej6fiqxj,5.692771084
xhj0xrhqd2,5.66875
vaxobmz53k,5.220125786
tp8veqrybj,5.35483871
azt7cd1ocp,5.145454545
e4eo3rbvuj,6.048192771
03sgrsrxlv,5.236024845
h5w99xstr3,5.413580247
bqh0yhmsn9,4.869565217
qpv3kzzcfd,6.479532164
id9c73xjsa,6.550898204
6ngbu17vrj,5.404907975
xpgobsyuns,6.86163522
dwfgs1iav8,5.207729469
52ifnk1lew,3.470046083
p5j6oi06f8,5.356097561
dgzmi0lfzm,6.441314554
sj68b6p8zn,4.452914798
exxnay6fbc,4.412844037
qdg84c6nwq,3.425925926
ocaa3t7zml,6.197247706
xp25tvog7c,4.67281106
xy1lhhdvox,5.959276018
9xn4p2gd9d,4.976415094
ri5bho1g53,6.226851852
r9m1u27zet,6.520361991
pk4ffhntuf,6.16
clr8o2euj4,6.13304721
epdvzf8czk,7.195020747
uzjf19jok7,5.579646018
jihzzpmhpt,6.288209607
ryxamlbrdh,6.341991342
zodn4t7tu5,5.495652174
e3w83945yb,8
gvlf1qosk6,3.864485981
wz5ltnqo0n,5.660550459
dw2zd5necn,6.415178571
0bes59un4m,5.125581395
pypnws2z8t,5.139013453
ri4a3hqhaj,6.33492823
uvz0fcr280,6.133928571
cci9pc8zy3,4.598173516
1wf2xcsq3b,5.987012987
2uzyz7njzm,6.521186441
ssymskntfu,5.561085973
4o1baf6r9s,6.889380531
8f8imtlg0u,4.95045045
3shb9p1fmw,5.506912442
fulkbcda50,6.104803493
5xc531w2zu,5.608888889
lt9js589w6,6.918803419
rm7bxgzy84,5.459227468
0jrpadzruj,4.819004525
scakz8n3sn,4.744075829
bwpaw8o421,4.976076555
nohfem6z2m,6.013100437
uwyen2bb88,5.046296296
4ypkcng2rl,6.116935484
h74gunsct1,5.681034483
rgmdsu8txd,5.831818182
f8ky70os72,4.70464135
w6y2vcll10,4.553097345
c80j6gghr3,6.377593361
36o6lbzwyl,5.698198198
yj7c1v943e,2.89047619
hn1acvz84f,5.191780822
xs784f3lqh,6.295652174
rh1z6pxcb3,5.314655172
ky8n75q82x,5.733333333
h5eybgs8nn,5.683982684
k0byb1n4da,4.969162996
a49ffzvxkp,5.754385965
0p2tl7jhkb,5.640350877
uu1op3reod,6.077922078
8pc0b1fbd6,5.387387387
efluzowfk0,5.112107623
siv7rmtoog,6.324675325
sqwd7sg7nv,5.373913043
uygyn3hfmo,6.840517241
9szabp36oj,3.761261261
ly59pvgj39,5.612334802
ix480rzqwi,5.120535714
ytmb5l4i4w,5.933333333
q969cbx6oy,6.008583691
svb6fnek0g,6.076595745
357gzppzp3,5.943478261
12968bb8sj,5.23628692
z3gsd3nhm0,6.59832636
24i6kp9a71,4.444954128
0ezzo3ucrn,5.057268722
orva6esdf1,5.288209607
by3430s7fi,5.839130435
a92gvdqyal,6.170940171
j5hkwjbb1z,5.482758621
2aodbmahcg,5.571428571
oel3ihlgws,5.31838565
pj7tbk2v37,6.017167382
ayfpusaa8p,5.009049774
shxyhp5m7g,5.475982533
cfyqh3x3xi,6.666666667
810qp5ot51,6.29004329
wi0tfldjlv,4.155555556
pu9h77xi9u,4.788546256
u676nto18j,4.396313364
9u2kydsjjg,5.630630631
rnuo7m2thp,4.866028708
o30snmph8c,5.056872038
9oskoh24cu,5.32718894
7t36t52evo,3.67804878
yt2nld7gqj,5.073170732
o9j9ysmekg,5.099009901
drzf3qy3q6,3.703517588
z75cap5r54,5.726829268
dguvmgckgo,2.62
oi1syyfm87,6.938325991
48gnemcezi,6.093023256
kda7v1m0ue,5.99103139
xe3s7nxbfi,4.200980392
j3c4sgw40r,4.602941176
pst09z8v3u,4.290640394
0ypxaxweu1,5.862385321
wdvb6dar2v,4.722222222
duhy6lkv7q,6.795555556
fewfym3ndt,4.603773585
zv2lz9x15g,6.482014388
0mtneh5nss,5.883802817
fha9xqzne3,7.351170569
x6d3at09e1,5.705035971
vfphdc9jdr,4.935251799
o91ltrelvm,6.446735395
tlmbcql3p6,6.411552347
0rvnezrg58,5.206405694
vpazq4trvo,4.242105263
r4qorfm4pk,4.577617329
yd6bxjlmy9,7.407017544
kujqm2m82b,5.971929825
yl65rtrcaq,6.996655518
2ukc4mkz5r,5.049822064
xl1z9jql68,6.342560554
hafu7ezbg0,6.579124579
1uwmejap9c,5.169741697
c0iaq56lfy,3.597864769
wrmjvrqbeg,4.642857143
fwsd1a0bqa,6.484641638
awm7f5725i,7.837288136
qyxk8ex94p,7.434027778
suvv2zid60,4.592727273
wp3k8xl8d5,4.896797153
rgh0au40gp,5.195121951
iskadi7xyt,5.890070922
fwrq979j1s,6.184931507
08vclomyl3,6.46975089
brl8yywpcr,4.824561404
8nj2eirrxi,4.37366548
2onejkrwx5,5.661764706
i7bagvfciq,5.677852349
63kmn3o660,6.335664336
9i7wau8ssb,4.507092199
knwrvtwnwu,7.468013468
ovzgaxp8id,6.476027397
n6zlnjpdk2,6.369491525
kmaiqqutbv,5.042857143
urodvrh7o2,4.134482759
ternasj9qw,5.104895105
q1e09wb6hf,6.102473498
fukoo0m5dv,5.474226804
xpixxhzglg,4.847222222
zrxllo1txp,5.852739726
9zw41vpsld,7.113013699
fx38f95tql,6.317073171
zacgsd9tyd,5.37366548
8y9rc34pha,6.22260274
97xo4p1ok8,5.065517241
euo4g6jya5,6.303333333
bb5gs45i2q,5.659793814
xc3gb7tjri,5.051903114
pfb5tmf304,6.510204082
bl563z9znp,5.452631579
1jbbfgd6hc,4.122807018
1hrsq23hb7,6.448979592
zi9h2126j2,4.6271777
wdbgz5cec4,5.621052632
gfikexyrzq,6.61409396
d111u09z9k,3.950704225
74bl1ib2v8,6.324137931
5096qxcjqi,6.049469965
tlcslprrg9,4.866438356
i4y47u8i3o,5.658450704
lp43rqbssa,6.655518395
mt8lzuuik7,5.582191781
wl2pfndwne,4.620689655
jq24w544rv,4.705035971
nhkmasn6kr,4.28057554
m136h1i86c,5.069686411
ngs10s3dzx,4.505338078
z75uhoceus,5.445993031
9ynrmz5v7s,5.453571429
vzmshij27h,4.528169014
y8b1r6qn0k,5.315602837
su7jnkwb88,5.335689046
3xkb3390pr,6.144329897
rfs7f21i05,4.899653979
rh45rzjfzk,4.752650177
xjcb454dye,6.104529617
u5n8gpewac,5.326241135
bjunnld3cf,4.890784983
qwvfk6i5ck,4.641114983
0bisp53ph1,4
9qg3nwikzc,6.10877193
8ide1b6409,5.434482759
k19vvix93o,6.710884354
us7qj28fdi,5.257839721
pdo7x5d4ka,6.700680272
lkse7hjtdn,6.670103093
hkbtz4mhg9,5.30141844
nop1mjw1jo,6.560810811
bwnkbfw479,5.947735192
k0dtuu0rux,4.839160839
o67gr95d1h,5.720689655
48xcvl86uu,6.229166667
tl7jnolrhw,7.227891156
dxk9fwqktn,5.945578231
zcccvga7yp,5.825342466
6ig5uf0ane,6.6
xdmfo0qxxo,5.672131148
qvb25rkimp,5.905555556
g2j6f65dmx,5.603174603
1zqqs7ft06,5.925531915
0z17otcdth,5.686813187
9avr1m6evr,6.021621622
00ekgcdpv9,5.702702703
nfwia3ptrj,5.635897436
6ubfbjhsc5,4.246073298
nc7mbdhr5h,4.85483871
fe8q416dhn,4.967914439
sd37wc3f1y,4.807692308
xpo3sv19ah,4.357894737
wj64ifl0xd,5.471204188
wk75o8thyw,4.92893401
msq1aocnzh,4.844559585
a9edoaxui3,5.360824742
zcbje6atyp,6.28042328
h7kxtwqetc,4.397905759
x11iy2mnrc,5.413978495
1aqclt4sz4,5.336898396
6hm9ne39bz,5.814814815
dm4a3am6uv,5.646153846
jfelkk23hq,5.75
jtifmee6e7,5.942408377
uba4h40xaa,5.648351648
c652infawx,6.072916667
39zehnqljd,6.184210526
syrvahouhz,5.97382199
pkysqza82w,5.165745856
eu7a44gh58,6.357894737
yixvv8420l,5.581632653
42buu35h3g,5.22459893
2wxdbubx1g,6.022727273
ullay1vmwt,4.744565217
v9hn5v754s,6.162162162
5p0lf7dc0o,5.434065934
l3d6ca6yd1,4.878306878
qvvswilcpp,6.021276596
n6zx8cdc3l,5.804347826
lfimo2kyfw,5.101604278
ftm8qoc69x,4.619565217
tx8zc2urg5,5.968253968
sg4yeucaxs,5.43315508
kv9qkoolu3,5.654054054
k0o9t82qo0,5.947089947
mk8jvskduu,5.663265306
5mm360kr96,6.847368421
8ova65ax1r,5.266304348
eu8krwmi5c,5.177083333
ogenispl0g,6
2lv7663yzf,4.81122449
6k5wym8aw7,5.102702703
afrf8of60o,4.827027027
zhqlblk6i5,5.087431694
pq3781vs6r,5.606382979
lrcyedq60n,5.032258065
aho5rpp0fj,5.942708333
e8f18mlbgi,7.209756098
r63izg5cw1,5.415789474
f76ua2snp8,5.845744681
vum2zv45ml,5.406593407
ezffa13280,5.808139535
ew8ek2ijzg,5.910526316
i22ihatzog,5.336898396
ld94ki74ey,5.754189944
wfc7z80sm5,5.47752809
8n6oeyj11h,5.054347826
3rko1hunm1,4.926553672
pt0cvvsy92,5.788043478
44bgks51qo,3.894179894
md062wutsg,5.880434783
9evfyfn9a4,5.255208333
yyziqlenn2,5.515306122
b4ts3l3idb,4.745945946
w5b5rnhdq5,5.284210526
0ly048us1k,5.432291667
il961nfu6d,5.958974359
is36yyxogo,5.239795918
jqgq6dsvjq,6.101604278
wvlepeaeqi,4.338888889
uiebiao070,5.404255319
ugkpzegf4v,5.021276596
3ulpnv3j9r,4.994318182
ti22uxanql,4.472527473
udriuts631,5.437837838
80wp12vl70,5.634517767
0dy8wntksc,5.292553191
3txc4ijz1x,6.402061856
qdfexw4clc,5.349462366
f2yhz0pn5x,5.64516129
tjx8nzlv2n,6.5
p4uqx8er85,5.376344086
hz6q4bzch8,5.189473684
vo9h9dsynz,4.973544974
3mjbd4ue7f,5.427135678
plpx24lhot,4.780898876
iczgebdoc4,4.61878453
fz2ios43ho,6.095505618
st89jd3fov,6.547486034
v4gzhvv0sd,4.135294118
w1kuqsyibl,4.553072626
lq9xvvyhfa,6.165775401
i44g7hblsh,5.054216867
b2noaof81b,6.137566138
8bu6ywi8co,5.994382022
7yvndc16x6,4.710982659
pi4uz0uh8y,3.218579235
whxpd4ped5,6.06557377
pkk8maakq5,5.86631016
51kk9y1ut0,5.548022599
pvqtczenkf,5.939226519
a2xvpzbesu,4.461988304
33fl6lmy4v,6.093406593
vrzkaxh67q,4.854748603
26ihplpz8b,5.272727273
frpqmq10ji,6.463157895
a6sr642ybe,4.977142857
zk629jx7ri,5.672619048
fir6n2y061,6.704918033
rqs89f8wtg,4.931428571
pedb0pxm08,5.076923077
lmwdi25d3d,6.968586387
lhmozxxbse,6.354497355
98hfskhajy,4.793939394
uk9gz58ngp,5.035714286
8g585am014,4.83625731
kiug99xicu,5.697530864
snsnh5cik6,6.063492063
zken3a6q57,6.677777778
rqnrea16yd,6.385542169
hfsx0cgxsn,5.933333333
nd7j59qxes,6.054644809
olmngoqnb2,5.625730994
e7xfgwbgfs,5.743169399
y6m5v78ocm,5.387283237
055t9elkst,5.529411765
59zy23azej,4.20441989
m1cplt3x2n,5.703910615
vuir8s4ywh,7.171122995
fo9oz53y1i,4.427027027
1na0855yjt,6.411458333
ziy1njlly9,6.344827586
1rsqxv72bt,6.380434783
ghurfuo1os,5.201183432
zwkfi3yl47,5.836065574
gtknieuh39,4.452941176
qb1afzs2xg,4.238636364
yb8qwwuaht,3.541237113
65t88vq9py,5.010928962
g8e4qlmsmp,5.899470899
jitk94miuk,5.723404255
c5jrl9g8je,6.520467836
l5kubxhkd7,6.345360825
2zwq9xeh9l,4.413793103
ax9jc04jvu,4.101123596
b0nhdzongm,5.38150289
33msbj043w,5.100558659
pddhkre8s4,6.156565657
du6qvzt3xi,5.413793103
47sivj4w8y,4.103658537
gnewlash53,5.3
hyyno3sxiv,5.916201117
yk236r53vv,5.161290323
7dr6dltd3c,6.162011173
vnt9d3nro9,6.10326087
323hjw70fn,5.973262032
1vnivg43rn,5.319767442
qeb25600jh,4.994505495
2vfq5nh1on,6.612021858
ya2rvm0sxz,5.188481675
zti1enokr8,5.859550562
z7ozr6algv,6.010989011
k0f8yoi0ne,5.544444444
e7cvoi9pp4,5.480662983
q6ew3rr2y6,5.888297872
3uqu79k39f,5.376344086
tycyw59zzx,5.56424581
a0f0bl7lvs,5.576271186
f4asqg6gbc,6.859375
532vhq4zpw,5.021621622
hldd68492x,4.976744186
71cohop04u,5.973544974
kud8h705xq,6.389830508
pnbx7hf9rr,5.173410405
8ne1mzphgr,6.246231156
uykozkxm7t,4.182352941
bbjsd73bq2,5.08839779
4yyif9z7ar,6.419689119
4e2pa0tzuk,4.172619048
1aibg0gjol,5.20441989
pq13qzml46,6.561797753
012y14m7tp,6.357954545
txzkdrr0li,5.56741573
ddy3e2n86h,5.5
lhbc267max,5.01734104
yt7zua559w,5.100558659
lx1px4fw6y,4.424418605
h3s79yclcw,5.649484536
d667kdlqht,5.242774566
6i5dohfeke,5.115151515
djbh6bznz9,5.838709677
1ueu7rkkwm,6.301136364
u3ohd9pgkw,5.74789916
0etw18vvxz,5.521367521
69nuklucmm,6.137931034
5rs3djwdq4,6.137096774
nw9rhhbpp9,5.108108108
lpxhhy5syj,5.381355932
kmy8a8afrh,4.504347826
6a6erw5ajg,5.956140351
2hihztktmx,6.157894737
26biso8vxb,5.127118644
lxfdth7jzs,5.447368421
7k8r0itvyh,5.389830508
o1vow6fhaa,5.205128205
nmx7yyxeux,6.859504132
lsf9st56q2,5.991666667
fs9zmmmty6,5.11965812
jx86atmhy5,6.537815126
8jcxre57w2,5.92920354
gwhu7d3x5x,5.03539823
pkwh87d6c7,5.974358974
zglvkkcc2t,5.376146789
kg6iar9873,5.426086957
m7ajevf5qv,5.516393443
6yqm96cyk1,5.761061947
duu14587f6,6.294117647
qenjtk5el9,4.881355932
kh64d3dcj9,6.186440678
h1qq40qysm,5.709090909
gso0wixqp6,5.330578512
v6h34e6nvm,5.220183486
faf06ocblx,4.765217391
bbisl7iifz,5.629310345
h70con70rl,5.582608696
ircuw9wx1m,6.582608696
kpemz3pwjw,5.552631579
4m00hf26j0,5.905172414
uaj2zwn7ny,6.949152542
tfmh30ld8e,6.147826087
29bqdrn7m3,5.620689655
c65f32odan,4.974358974
ro9g7aaj85,5.683870968
y5l23dh5jt,5.538961039
yeyecobalp,5.425925926
9law3rcgdr,5.427631579
x8sl21unqq,5.305732484
f2jl0mcde8,4.237179487
qqgz6nzyp1,5.809815951
6aqn0p46fe,5.581699346
e7vfdgop9p,4.105590062
y44me4axxl,4.571428571
1hhv8zyubd,6.291390728
ih1g0zokya,6.006289308
5gv1s7h1pv,5.968152866
dyvaln39kc,5.884353742
u2ojh5kg9w,5.735849057
bu4zvyrto8,4.7
6php1reayw,5.766233766
2kxf0lw63o,6.360759494
pa291hsl8c,6.129032258
bta4zp2ap3,4.95483871
jfnyj64m9o,6.346153846
x9uz73l1dh,4.61038961
8yofgaupic,5.006711409
19rv08ynkl,6.378205128
6vjo4jmb5o,5.36969697
u890ltu9qp,4.935483871
hxnyje8c9f,5.032051282
pdmmmar8sn,5.653846154
55y8jljwb2,5.927710843
cjl0qk2fmo,6.55483871
d7aqrtia6f,6.16875
8uha0iffhh,6.570552147
5dgqpcjqnm,6.722891566
byv1a07hon,4.326923077
enfavb5w0j,5.380645161
d3qsewkyig,7.025
ehokwitucy,5.117647059
fpf0slle5x,4.814569536
xv5jp55nkn,6.85625
3uzomcttt1,6.321428571
botg3jai3s,5.311111111
tptb345nca,4.75562701
qck6hfjmjx,4.498422713
tfj4zrr6en,5.813084112
eevklf1c96,4.498412698
eeecyayt8k,4.166666667
nccv0pp7nz,5.672897196
6v5zsx3d0k,4.647249191
mlh5g2nv96,6.70030581
qwxoiamepm,5.452531646
l6sqe4pww5,5.39556962
6u6pb30z6f,4.399350649
0tbj7nyhan,4.900928793
t4w52khqvk,4.24600639
965sqe5d2m,6.528700906
wyz1rox67o,4.35504886
vkpi5m8ax0,5.067961165
xjjxjj50js,5.790625
vucm51ri60,5.698113208
1od3aif2hr,4.846394984
b2qfsp0r6o,5
edha9qh4uj,6.319875776
4wyja7ifng,3.606451613
t9wpa73xxq,5.893081761
u6onjqqrmn,4.185929648
s4qdry4sdh,6.470873786
bipiglgtj9,3.335
5pxfad73is,6.087804878
1qcedd2luy,5.405940594
kdz0j4i0i8,6.091836735
c01ze46d8z,5.906403941
rk29zuda0y,4.965
xalspdudew,6.246305419
cb5oiye2c6,6.173913043
p3k1piqypl,5.836363636
7nwgebd7co,5.072463768
q356tryedt,5.168367347
4ymaabjgsz,6.004716981
rr976sblwv,6.399038462
5jxvqo6vop,6.110552764
fxczwr2bfs,5.870646766
80xhdlkxug,5.254901961
yfaaygcw9c,5.756345178
ixzc6pqas4,5.859223301
x0g03urwxs,6.371287129
9r3jdkh0gr,5.365
m63s169p5j,6.673366834
2sqw455yq2,5.12254902
l5ph2081w3,5.815920398
9145vaz6v3,4.542713568
nwfbxbq6dl,5.205741627
xenbq5btln,5.601941748
u5blxvpvu6,5.708542714
chocbehewo,5.378640777
pqip99wq4l,4.965686275
9lfssn00lp,7.357954545
0c05lciu3z,5.794721408
u1ksalnj9x,6.052631579
gl3bs0fxxr,6.730434783
0lorrv41ft,6.940340909
2gg001ss0z,6.787356322
n6aabztpzx,5.422857143
fr35r2sup4,7.264367816
v4ivbyzs0i,7.086455331
rr31vfe1bn,7.089855072
ip0qbaky8y,6.835694051
qxu64u38at,6.206896552
84p3wasp7o,6.886627907
qfgr8y91vf,6.05
vfktsze1zr,6.344827586
slnhry7c0t,6.136627907
j8zgd1bk97,5.597701149
i2dyudhjrj,5.720930233
d58dl1wsv9,5.973988439
oucuilbxoc,6.772988506
5rzvd0h9tw,6.149659864
qk0qqqygzq,5.236111111
vk62vteaoj,5.481751825
z1qccefm0q,4.962406015
22bf2dmw5w,3.871212121
w98sejeosf,5.856115108
6zvjp922cs,5.214814815
m9r2gg6if6,5.294964029
1m4wo0gnfh,4.918518519
jg1vca9p2l,4.596899225
kxnhjhaprp,5.549295775
zaxbeeobo9,6.106870229
8o4e4kndwy,5.265151515
b5i51uhizu,5.81294964
3ql0rybx16,5.5546875
pvrrs6mk1u,5.895833333
uxb7arhwua,5.609022556
vknvihy33g,4.592592593
lmjmn406z2,4.864285714
rlw9l0zb4j,4.676470588
qzhvzoanyi,5.166666667
xwezafrsr4,5.751824818
pedx6x9m8h,6.617449664
rk90sge30a,7.222972973
gyugczi6cy,4.698529412
l3v8k15ryf,6.914285714
s1qehh2fjh,4.79389313
r3vbvdjhcs,5.815384615
xsku77ps7i,4.279411765
tcgnqsquaw,5.355072464
c08cunhase,5.345323741
b3a4zgum0u,5.097744361
6b327zab2b,5.315789474
n60d62z7b5,5.79389313
htxwohcd1i,5.795620438
vbpfmfd4f3,4.888059701
tqj8ubzepb,6.587412587
897k57o84b,5.598591549
uzaq9uz5a0,6.083916084
t1oecuahy9,5.593984962
1lam1hkogu,6
sx26x4dte7,4.82962963
1j7izv2d07,6.340740741
bvkvs0wnf3,5.823076923
0vdrmrx1y6,6.226950355
t4o9d32fn8,4.518796992
wgfntsv71d,5.762589928
cph7tn6kfa,6.013986014
j1dg7yd89l,5.264705882
a22sym4cmx,6.202797203
76frjm2pj1,6.242857143
sk6qw8px0a,5.271317829
gnwb2wpy37,6.310077519
41l6njxdvx,5.082706767
ndqgcwwe68,5.688888889
bw301gwqjc,6.253424658
6kg7iq4hfi,5.114503817
v07w97wbm4,5.825174825
a2ml72u6f4,5.060606061
279lwhgop5,4.742647059
pri9znnx4p,5.985714286
ze2aei6i9g,5.226277372
oh7rdnbkci,5.218045113
diwl6paozq,5.172588832
8afgh4k0j5,5.638743456
btg6vxlxmm,5.211340206
ixorrtvctf,4.576086957
eax2fsmbfm,6.274111675
ejqejwnt89,4.849462366
kaa8jkq62z,3.712765957
vfe8mnc9ms,5.015384615
k3y5f5mxmn,4.835978836
d2lso44riq,4.530054645
xsnp5z47pp,5.979057592
pmujm30o6u,4.888297872
qqgxfbvdcf,4.861702128
glri7rx7su,5.54787234
la9frb9at3,5.764705882
yqu4zql2pc,4.937172775
ak7xjchkmn,3.155440415
e5cnw1muwh,5.610526316
k69mn744g4,4.37037037
kakxdnad6f,5.823255814
4qqh1xduk7,5.771028037
jkv9e3dwod,5.893518519
acyxq4rzvv,7.086757991
7kvr83ruxa,4.628140704
mrby37iq9w,4.469194313
8lfxe7rvkc,5.855769231
00145wcnic,5.652380952
t6nczkgyfe,5.009302326
u05nfxqk00,5.230414747
hhk1syszy5,6.884259259
o26y5h5zu3,6.066666667
lzu20ozl1l,6.638497653
g6zwmm0e15,5.981981982
hhnavg1lwi,5.161904762
3qy5fpnz4i,4.935483871
qthpojsv6a,5.661971831
4s37wwljds,5.852534562
ebxdx6hhsm,4.365384615
5hkh6y9d08,5.674528302
b06l5umcki,5.431818182
ebq0l68s6q,5.606796117
xr14rkqb2g,5.718181818
2yjhqh5hj8,6.324074074
lj30r92avo,5.451612903
p5t1af4cod,5.282296651
t6hrdj9yvw,5.765550239
3cf4vveci9,4.561403509
v5qniiy0qx,5.283185841
q5l69ymhk8,6.477876106
ut4id8bpd7,5.883928571
a6qztnofbv,5.564814815
swqrhhx35n,5.842105263
gk1fckfhcw,5.566371681
sj5l099suh,5.982300885
an4z2gowfu,5.843478261
5wl63v38wl,5.666666667
r2nbif0xcz,5.221238938
8bpk1idgpf,7.091743119
6t0ca5ovjr,6.898305085
6k04yivmm3,5.036036036
hnwqzpjmrs,4.6
uvli8rg936,4.990909091
z1pad54p86,5.504347826
op1w64sjnq,6.586206897
rjus3ehby1,5.318965517
uqixud2g7e,5.50877193
cb52c0mn3k,6.12037037
7vzfh68uw8,6.657894737
c2adpwt632,5.974358974
vdxz9f5apc,6.392857143
9let9jxcgy,5.550458716
5ycbvblemg,5.726495727
hjpljoliut,7.366071429
m3knat2zfv,6.655172414
intc0373nx,5.288135593
r12tqtkxoo,5.622807018
bis0jlpyxp,7.591304348
wjy1sm0qg9,5.210526316
9dqhawotw7,6.017391304
ebbagiiv2y,6.371681416
85wd5ask5c,7.408695652
o4n1phify5,4.931034483
bs4ia8a8wi,5.449541284
gjs97vhow5,5.157377049
7hq7j3nai0,6.559270517
03ikrarxm8,6.234177215
2l2urh1j92,5.04516129
kxvn9q4grd,5.585987261
7lddsa0v0m,4.404605263
p3gej8w254,6.246794872
6r7ek32o05,2.741830065
03w9lrjznc,5.917197452
pbirlmx1p4,6.19047619
k9o509wf2r,5.534653465
1esyk458vc,5.886731392
qsp3v8p163,5.441077441
5q33op3rmr,5.336538462
l8ezh2wutj,6.003174603
eu4rur6rv6,5.303797468
9l0m6n3e9p,5.17721519
tkk4sg3kzz,5.827922078
4g1xjzunll,4.233552632
gtnytg1uo2,5.713355049
go1e6fvk0t,5.263345196
